german	grandmother	0.7664828719027228	3.2097678058374735	2
german	japanese	0.7347491015990288	2.3342990684835736	2
german	shun	0.6874488108096811	0.7028822493306978	2
german	wuesthof	0.6710931425223418	2.8732955692162605	2
german	culinary	0.6519759159742636	2.516620625277528	2
german	victorinox	0.6474456664072354	0.6760709918800412	2
german	swiss	0.645355521050087	1.2638576567821602	2
reason	star	0.7378217390933967	2.773665728267419	10
reason	fact	0.6002025094529574	1.9263678678802156	10
reason	main	0.5336848197979819	2.773665728267419	10
reason	single	0.4951835467440246	2.693623020593883	10
reason	version	0.4854534570578687	1.857374996393264	10
brisket	turkey	0.8393314960819815	3.720593429603464	4
brisket	roast	0.8355437235202483	3.758333757586311	4
brisket	slice	0.7700543034272762	3.046138382055671	4
brisket	meat	0.725861308133365	3.065186577026366	4
handy	compact	0.737535422002987	3.368372836014112	12
handy	storage	0.7297108056725369	2.0805185477074737	12
handy	lightweight	0.6962440400659341	2.882865020232411	12
setting	low	0.7111804068921775	3.595430286649458	6
cheese	fruit	0.8375268073522263	3.078739543431069	4
friend	birthday	0.747017524677304	3.368372836014112	10
friend	gift	0.7351890735327365	2.391457482323522	10
friend	favorite	0.6534174238382907	1.8368964650497237	10
friend	party	0.6515389300063539	3.6560549084658933	10
prep	serrated	0.8086533122327293	1.5783509866845977	5
prep	serration	0.7980731486659653	3.0090971103753223	5
addition	collection	0.6483631483393392	2.3720393964664206	8
ergonomic	handed	0.8599140899468393	3.09643912053047	5
solid	tough	0.6388481968506151	2.368200620159255	14
solid	feel	0.6342637399968392	2.8308241421073674	14
solid	grip	0.6328593446151451	1.7520144807354376	14
solid	wood	0.6319197279625061	1.6750534395993095	14
solid	cheap	0.6211971613687287	0.9958925010141041	0
pleasure	prep	0.7847539169707399	3.7975544707395925	5
investment	local	0.6391426598121849	2.962907727905948	8
easy	simple	0.7073515785280241	1.9665742883582562	12
easy	quick	0.5090824197973558	2.303046524979469	12
easy	sturdy	0.4988980686502018	0.39103792759983724	14
easy	ease	0.45547201199794823	1.3159867222171069	12
easy	clean	0.4491051354494353	2.777504504574585	12
easy	pro	0.4261492780965599	1.050283556484101	12
plastic	metal	0.8303552097913703	2.5177323541302186	0
plastic	cheap	0.6985366142205754	2.633949218753857	0
plastic	flimsy	0.6928335707998796	1.6083620651006374	0
plastic	piece	0.6493394272254938	1.7261451007570208	0
plastic	thin	0.6072488369076261	0.491400637764331	0
plastic	steel	0.6037400772648467	1.344777544227917	0
santoku	granton	0.9266170752382903	2.8087570480786894	9
santoku	hollow	0.8653999870374488	3.9662098367697327	9
santoku	kramer	0.8620406545668936	2.5574426197977833	9
santoku	shun	0.8548883880872664	2.0246380893130174	9
santoku	curved	0.8417420783658344	2.962907727905948	9
santoku	chef	0.8413385682050837	1.4588303311296738	9
santoku	global	0.8370271808671684	1.1303262641576377	2
santoku	scalloped	0.8236996405656625	3.6560549084658933	9
santoku	scallop	0.8192441013880423	3.1452292846999024	9
santoku	fibrox	0.8158649912406293	2.8087570480786894	2
size	medium	0.6801101575533989	2.477399912124247	13
size	smaller	0.6562422062109667	2.044535829827968	13
size	larger	0.6245938042288994	2.0178675827458066	13
size	wide	0.59362026173313	2.3232492322969884	13
size	bigger	0.5888277384433831	1.8712641085539314	13
size	normal	0.5792173209855228	3.1705470926841923	13
size	large	0.5754492091826268	0.9369548711770977	13
turkey	roast	0.8332321989892607	3.5760122007923565	4
turkey	vegetable	0.7988548663532183	0.9992980017512333	4
turkey	beef	0.7817132116911849	3.538271872809509	4
turkey	slice	0.7773286256170155	1.7652045365936069	4
turkey	meat	0.7734071738810383	1.3787876234561371	4
turkey	steak	0.7541539286313821	1.2356867798154638	4
turkey	bread	0.7529487484568604	1.4382110439269378	4
difference	huge	0.6383712487796087	2.728714340405153	13
difference	regular	0.6047978225557643	2.2026212445083737	13
average	woman	0.6741740512479514	5.188952743777659	13
average	bigger	0.5564719223756506	3.3376011773473584	13
average	larger	0.5533389906698459	3.7073482028534435	13
deal	satisfied	0.51743778616317	3.09643912053047	8
strong	durable	0.6135251243597063	3.361452393169538	14
strong	metal	0.5554242956713427	2.2628401045014286	0
strong	smell	0.5459602743955265	3.758333757586311	14
cut	sword	0.7164929384292927	2.403291939970525	9
cut	edge	0.6280765801539515	0.17417399885835175	3
cut	bone	0.6201050701291376	1.9978268318623607	5
utility	stanley	0.8129965686676063	3.003657387079504	5
utility	serrated	0.7435902798032291	0.427778959085777	9
utility	squeeze	0.7210095326828113	2.551672263336447	5
utility	workhorse	0.7203724586973592	2.176978813895036	9
global	shun	0.8875721085658257	1.3960294298906433	2
global	henckels	0.879996987938886	1.0697016423412027	2
global	japanese	0.8660801465124173	1.1303262641576377	2
global	chef	0.8610977665164664	1.0125432285012541	9
global	forschner	0.7990067540654995	1.7826514501973276	2
global	sharpness	0.7805724043298129	0.5017176047352634	2
global	victorinox	0.779353110536544	0.16524536811405038	2
global	cutlery	0.7694435475726169	1.5050197135990482	2
global	wustoff	0.7639087136841386	3.2097678058374735	2
global	cleaver	0.7606409331853384	2.2289385528257473	2
global	wusthof	0.7478292286328928	0.6974621818613586	9
global	serrated	0.74601679100737	1.1728858785764336	2
global	henckel	0.7446603636047022	0.3010469092731121	2
tomato	vegetable	0.8296824199005821	2.0705113162312285	4
tomato	pepper	0.8026812768508784	3.9163380067295597	4
tomato	butter	0.793751141924652	2.019218021843678	4
tomato	meat	0.7921743453220856	1.0637065768162421	4
tomato	bread	0.77579288818387	0.024517708618932817	4
hot	degree	0.7089797338598132	2.7481324262622544	11
balanced	ergonomic	0.7321092353272248	2.5033753985275076	5
balanced	pinch	0.7084127177750201	2.423332690853971	5
long	short	0.5977161621865679	2.019893925891039	14
long	period	0.5941316857034318	2.9892944830791426	14
long	kind	0.5035649385385447	1.515988744969622	14
long	real	0.4823573524945407	0.8873800855472481	14
worth	expensive	0.7220449101490278	2.0613077114417964	7
worth	dollar	0.6788862848072641	1.9202291131818907	7
worth	buck	0.621684809084618	2.379761442560331	7
worth	cost	0.5942649746366127	2.1238280684231303	7
worth	money	0.5341025260399715	2.043289205939118	7
worth	shipping	0.5332802598893753	2.031454748292115	7
sharpener	scissors	0.7151016583124473	1.732211853439258	9
sharpener	sharpness	0.7129850527311934	1.9859923742153576	5
sharpener	sharp	0.6854428310528087	0.8751099929554336	3
sharpener	tang	0.6836746205686461	2.614601033637732	5
sharpener	ceramic	0.6794357411787875	2.902283106089513	5
kitchen	drawer	0.6398867943494497	2.315949929815377	3
kitchen	victorinox	0.6373383894865667	0.4108617752803188	2
kitchen	grandmother	0.6060198949598323	1.8459463005696415	2
kitchen	block	0.5871510166059443	1.5835820361021504	3
kitchen	chef	0.5811079536135013	0.4108617752803188	9
kitchen	wooden	0.540569295062977	0.7473340119015317	3
kitchen	global	0.5401376192122008	0.7473340119015318	2
