reason	star	0.7378217390933967	4.108743601818936	8
reason	due	0.7022215223460281	2.1320617940968685	8
parent	young	0.8008801725383553	4.077971943152181	1
accurate	accuracy	0.809887737515679	1.5149969199943623	0
accurate	measurement	0.7329379679610505	1.7156676154565134	0
accurate	reading	0.7246466822818847	2.5691574460916384	0
accurate	scale	0.687956883239954	1.833450651112897	11
accurate	airport	0.6832228676982277	2.5265978316728424	0
taste	sugar	0.8623974474467142	3.7902898707004007	1
taste	sweet	0.8522669421253591	4.483437051260346	1
bag	suitcase	0.6594033088992148	3.1239408832951794	0
bag	travel	0.6066452352682143	2.487952116575183	0
bag	pocket	0.5868687263092417	0.676774561490026	0
bag	space	0.5726288157659334	3.7117275481972984	0
stride	pedometer	0.7672785828217479	2.125671995998097	5
setting	speed	0.8454445423030462	3.0624935547272814	10
setting	loud	0.8117522561055663	2.251563338510952	10
setting	volume	0.7802588735276952	2.934239219203602	10
setting	quiet	0.7252198438445846	3.5220258841057213	10
setting	pitch	0.7233612153649089	3.7043474408996757	10
setting	low	0.7111804068921775	3.2500921686220794	10
setting	noise	0.6909500665615923	1.7349067944341687	10
setting	noisy	0.6505395066997395	2.9624100961702986	10
trip	bag	0.5558525581929948	1.8871782561462525	0
friend	christmas	0.7891909352436196	3.1694032573719366	13
friend	gift	0.7351890735327365	1.8402673100919946	13
scent	fragrance	0.8181777607344001	4.117192656305463	1
moderate	faster	0.7511285201779836	4.745801315727837	10
soft	comfortable	0.7572049295213092	2.0855417784619754	9
aa	alkaline	0.8947327757824233	4.409329079106624	14
aa	cell	0.8389411128774973	4.0908753479880895	14
aa	duracell	0.8151448740537732	3.598398862890295	14
nail	polish	0.6949547176719345	5.566781867797667	1
night	morning	0.8106823696009435	1.6865075606841016	13
night	sleep	0.7820902565318962	2.3904656573482623	13
night	bed	0.6706564124629992	2.26786333525593	13
night	hot	0.6700980490230903	1.3363051312509864	13
night	middle	0.6476063657909363	3.146413739147238	13
night	summer	0.6365036391580426	1.026150202947147	13
allergy	sensitive	0.8152723871272868	2.828878703545776	1
allergy	prescription	0.8090956509702439	3.809707956557502	1
easy	simple	0.7073515785280241	1.7854371860116374	8
easy	instruction	0.6082022403412628	1.2746115622456464	8
easy	setup	0.6009164430131702	2.373223850913756	8
easy	quick	0.5090824197973558	1.6392546758335558	8
easy	sturdy	0.4988980686502018	1.8623982271477655	9
easy	easier	0.4519431063674183	0.3363419236527162	8
easy	clean	0.4491051354494353	1.0739408667834955	9
easy	accurate	0.4323655897074068	1.894486541699266	0
pack	pouch	0.5864356054744447	3.0875732391243047	14
pack	bag	0.5402263623391634	1.5834958423480305	0
version	previous	0.6651866112347176	3.023034717986733	8
vitamin	symptom	0.89129230925857	1.7290416749817705	1
vitamin	prescription	0.8512277667409407	3.5748683654801012	1
vitamin	treatment	0.793048244307898	2.370895561154165	1
vitamin	iu	0.792359881387797	4.113864866212788	1
vitamin	supplement	0.7789163124703944	1.2394934496630647	1
balm	protectant	0.7869075711212485	3.934871099511508	1
balm	lip	0.7424410805148205	4.541006903081824	1
morning	sleep	0.7421128585387052	2.270664457535642	13
morning	dog	0.6728435517263323	1.633397735370153	13
morning	hot	0.6699593302477488	2.6027982925582562	13
morning	bed	0.6309966187022792	2.43574420789509	13
airport	baggage	0.9398856978910226	4.851161831385663	0
airport	airline	0.933665175718727	4.851161831385663	0
airport	suitcase	0.886563950828731	3.7525495427175533	0
airport	limit	0.8721894867895211	4.158014650825717	0
airport	fee	0.8343480767432001	3.647189027059727	0
plastic	cheap	0.6985366142205754	1.8485091149870985	9
plastic	thin	0.6072488369076261	2.87016036251908	9
symptom	candizyme	0.8517113126257377	4.391629502007223	1
symptom	acid	0.8185422904744133	3.0053351408873326	1
size	smaller	0.6562422062109667	3.2143249447634483	6
size	large	0.5754492091826268	2.18470552758229	6
difference	huge	0.6383712487796087	3.1464137391472375	6
device	switch	0.6780522045788999	1.8554295578316722	10
device	computer	0.6044899286741243	1.0081316974444685	5
device	multiple	0.5983709771496155	2.6175696098785686	5
device	electronic	0.5807671287278648	2.6175696098785686	5
cup	coffee	0.8083901918212187	3.4648674702657725	1
cup	tea	0.7004865919364877	3.5826505059221563	1
strong	sturdy	0.6578000993794123	2.954041846499782	9
strong	thin	0.6479872623252317	3.059402362157608	9
strong	smell	0.5459602743955265	2.0785731091458817	9
cut	clipper	0.6199757295976289	3.598398862890295	1
